GE_Treenail_OverrideDescription,Treenails are wooden pins used to hold planks together.\n\nThey are an essential component of many of the more complex pieces of <b>Furniture</b> and <b>Woodworking</b> crafts.,木の釘は木製の板を固定するための物。\n\n手の込んだ<b>家具</b>と<b>木工品</b>を作るには必要なもの。,
GE_Trunk_OverrideDescription,"Large and solid storage filled with useful supplies.\n<b>You won't find something like that in the wild.</b>\n\nStill, if you find yourself in possession of one during a survival situation, make sure to keep it around and use it to your advantage.\n\nPlacing things in solid containers is a great way to <b>protect them from animals and storms.</b>",役に立つサプライを入れる大きくて丈夫な収納。\n<b>自然ではこんなものを見つけられない。</b>\n\nもしサバイバル中にそのようなものを手にすることになったら、必ず手元に置いて活用しよう。\n\nしっかりした容器に物を入れておけば、<b>動物や嵐から防ぐ</b>ことができる。,
GE_Urchin_OverrideDescription,"Urchins are spiny animals related to starfish. They can be found in the <b>Rocky Coasts</b> of the island as well as in <b>Tidepools</b>.\n\nIt is recommended to wear some sort of foot protection when foraging in the areas where they live as stepping on one can cause a <b>Painful</b> wound that is prone to <b>Infections</b> and will make <b>Walking</b> more difficult. If you do happen to accidentally step on one, make sure to remove the spines from the wound as soon as possible.",ウニはトゲがあるヒトデに似た動物だ。<b>岩の多い海岸</b>や<b>潮だまり</b>で見つけられる。ウニがいる場所で採集する際は、足を保護することが必要。ウニを踏んでしまったら、歩きにくくなって、ばい菌に<b>感染</b>しやすく<b>痛む</b>怪我になってしまう。誤って踏んでしまった場合は、できるだけ早く傷口からトゲをとった方がいい。,
GE_Volcano_OverrideDescription,"Volcanos can sometimes be found on tropical islands, usually in their <b>Highlands region.</b>\n\nThe slopes of an active Volcano can be a dangerous place, especially when <b>Toxic Fumes</b> seep through the ground. A <b>Gas Mask</b> is recommended to explore such areas.\n\nIf you can explore them, many volcanos have <b>Acid Lakes</b> that can harbor useful resources like <b>Brimstone and Vitriol.</b>",火山はある熱帯の島々、その<b>高地のエリア</b>にある。\n\n活火山の坂では、地面から<b>有毒ガス</b>が出ることがあって、危険な場所だ。こんな場所を探検するときは、<b>ガスマスク</b>が必要。\n\n火山を探検するようになったら、<b>硫黄や硫酸塩</b>の様な資源がある<b>酸性湖</b>を見つけられる。,
GE_WaterFilter_OverrideDescription,"A water filtration device can be crafted out of <b>Mud Bricks</b> and filled with <b>Charcoal</b> to purify <b>Unsafe Water</b>\n\nOnce you build the Filter, place <b>Empty Water Containers</b> inside and fill the top with <b>Unsafe Water</b>.\n\nOver time, clean drinkable water will drip down into the containers.",<b>泥のレンガ</b>と<b>木炭</b>でできる<b>汚い水</b>を浄化する水ろ過器。\n\nろ過器を作ったら、<b>空の容器</b>をおいて、<b>汚い水</b>を上部にいれる。\n\n時間が経ったら、飲める水が容器に落ちてくる。,
GE_WateringTrough_OverrideDescription,"Making sure your <b>tamed animals stay hydrated</b> is important.\n\nMaking a Watering Trough out of <b>Mud Bricks and Clay</b> is the best way to ensure they get to drink their fill.\n\nA trough will also catch <b>Rain Water,</b> so it doesn't always need to be manually refilled.","きちんと<b>飼っている動物の水分</b>を管理することは重要だ。\n\n確実に水が飲めるように<b>泥のレンガと粘土</b>で水飲み器を作れば最適。\n\n自動的に<b>雨水</b>を溜めるから手動で水を補給する必要はない。
",
GE_WaterReservoir_OverrideDescription,A large <b>Mud Brick</b> structure lined with <b>Clay</b>. It can store a large amount of water and fill up on its own when it rains.\n\nIt can also be used to automatically irrigate <b>Crops</b> if it's built in an area that has the <b>Irrigation Improvement</b>.,内側に粘土が塗っている<b>泥のレンガ</b>でできた大きな構造。雨が降ると、多くの水を溜められる。\n\n<b>灌漑改善</b>を行った場所に建設すれば、自動的に<b>畑</b>を灌漑できる。,
GE_Waterskin_OverrideDescription,"A portable, airtight container that can be carried around on a <b>Shoulder Equipment Slot</b> and is capable of storing 3 <b>Water</b> portions.\n\nIt can be made with <b>Cured Skin, Fat, Cord and Needles</b>.",3回分の<b>水</b>を携帯できる<b>肩に装備する</b>密閉容器。\n\n<b>硬化させた皮、脂肪、コードと針</b>で作れる。,
GE_Weather_OverrideTitle,Weather,天気,
GE_Weather_OverrideDescription,"Understanding the island's weather is crucial to survival.\nClear days have a higher <b>Temperature and Sun Strength</b>, while cloudy ones have the opposite.\n\n<b>Rain</b> is your main source of water so it's important to collect as much water as possible whenever it rains. <b>Coconut Shells</b> and other <b>Containers</b> should all be filled to their max capacity whenever possible.\n\nThe island has 3 <b>Seasons</b>, each lasting 30 days. The first is a <b>Balanced</b> one, with rainy and clear days. The second is a <b>Wet</b> one, with constant rains and dangerous <b>Storms</b> which can cause damage to coastal areas. The third is a <b>Dry</b> one with higher temperatures and little to no rain. After that the cycle repeats.",生き残るには島の天気を理解するのが極めて重要だ。\n晴れの日は<b>温度と日光の強さ</b>が高くなる。曇っている日はその逆だ。\n\n<b>雨は</b>主要な水源のため、雨が降る時にできるだけ水を溜めた方がいい。<b>ココナッツの殻</b>の様な<b>容器</b>はできるだけ最大容量まで満たした方がいい。\n\n島は30日毎に<b>三つの季節</b>が繰り返される。一季目は<b>バランス</b>がいい季節で、雨と晴れが平等にある。二季目は<b>雨季</b>で、沿岸部に被害を与える終わらない雨と危ない<b>嵐</b>が続く。三季目は<b>乾季</b>で、温度が高くて雨が少ない乾燥した季節だ。その後はこのサイクルが繰り返される。,
GE_WeevilLily_OverrideDescription,A plant found in <b>Jungles</b>\n\nIts large <b>Leaves</b> can be used as makeshift <b>Wound dressings</b> to help wounds heal.\n\nPlant its <b>Leaves in a Crop Plot.</b> to grow your own!,<b>ジャングル</b>に生える植物。\n\n大きな<b>葉</b>は傷などを直すための即席の<b>包帯</b>として使える。\n\n<b>葉を畑</b>に埋めると自分で育てられる！,
GE_Weight_OverrideTitle,Weight,体重,
GE_Weight_OverrideDescription,"Your weight will go down if you consume less calories than you are spending and vice versa.\n\nIf your weight gets too low, you'll get weaker and your <b>Immune System</b> will become compromised. If it reaches 0 you will <b>die</b>.\nIf your weight gets too high, you'll become obese, which will cause some penalties to your <b>Movement</b>.\n\nTo increase your weight avoid excessive <b>Physical Activity</b> and eat rich foods like <b>Prepared Meals</b> containing fat, oil or carbohydrates.","摂取カロリーが消費するカロリーより少なければ、体重は減る。逆なら増える。\n\n体重が低すぎる場合はか弱くなり、<b>免疫力</b>が低下してしまう。０に近づくと、<b>死亡</b>してしまう。\n
太りすぎると、肥満になって動きが<b>遅くなる</b>。\n\n
体重をあげるには<b>身体活動</b>をしないようにして、炭水化物、オイルや脂肪が入っている<b>加工食品</b>を食べるようにしよう。",
GE_Well_OverrideDescription,"If you find the right area, you can dig a <b>Well</b> to draw water from the ground.\n\nYou'll need a <b>Shovel</b> to be able to dig deep enough, and it will take several hours, but it will reward you with a <b>renewable source of water</b>.\n\nThe well will slowly refill over time as rain water infiltrates the soil. It will <b>fill faster during Rains.</b>\n\nRemember to always <b>boil the Water</b> that you collect from the Well, as it can be <b>unsafe to drink.</b>",相応しいエリアを見つけたら、土地から水を引く<b>井戸</b>を作ることができる。\n\n十分に深く掘るには<b>ショベル</b>が必要で、数時間かかるが、<b>再生可能な水源</b>になる。\n\n雨水が土に浸透したら、井戸に水が徐々に<b>溜まってくる</b>。雨が降っている間は、より早く水が溜まる。\n\n<b>飲むのは危険</b>なので井戸からの<b>水は煮沸する</b>必要がある。,
GE_Weston_OverrideTitle,Weston,ウェストン,
GE_Weston_OverrideDescription,"Surviving alone for days can weigh a lot on the soul: <b>Isolation and Loneliness</b> can become quite overwhelming.\n\nIn such extreme situations, many people end up taking desperate measures, sometimes even becoming friends with inanimate objects.\n\nSome lone survivors have been known to shape small objects in the likeness of a person, for example by <b>drawing a face on a Coconut using Ash.</b>",何日も一人でサバイバルするのは精神的に苦しい。<b>孤独感と寂しさ</b>が重くのしかかる時もある。\n\nこの様な極限状態では、人は必死になって無生物とでも友達になる。\n\n小さな物を人の顔にするような行動をすると知られている。例えば、<b>ココナッツに灰で顔を描くこと</b>。,
GE_Wetlands_OverrideTitle,Wetlands,湿地,
GE_Wetlands_OverrideDescription,"A damp and densely forested area deep inside the island.\n\nIn it you can find some natural water puddles that fill when it rains and many plants such as <b>Sago Palms, Spider Lilies, Bananas, Mushrooms and Ginger</b>.\n\nThe area has a very high <b>Bug Population</b> so make sure to bring some sort of <b>Bug repellent</b> if this could be dangerous to you.",島の深いところにある木が多いエリア。\n\n雨が降るときにできる自然の水たまり、<b>サゴヤシ、ササガニユリ、バナナ、キノコと生姜</b>がある。\n\nこのエリアには<b>虫</b>が多くて、虫に弱い体質だったら<b>虫除け</b>を忘れないようにしよう。,
GE_WildJujube_OverrideDescription,"A big bush that can be found in <b>Grasslands.</b>\n\n<b>Its Fruits are edible</b>, they are sweet and acidic.\n\nThe bush can be cut down with an Axe for <b>Leaves</b>, and the seeds can be planted and grown in <b>Crop Plots</b>",<b>草原</b>で見つけられる大きい植物。\n\n甘くて、酸性で<b>果実は食べられる</b>。\n\nこの植物を斧で切ると<b>葉</b>と種を収穫できる。この種を<b>畑</b>に生える。,
GE_Wood_OverrideTitle,Wood,木,
GE_Wood_OverrideDescription,"Wood can be found by exploring, specially on forested areas, or obtained directly from the environment if you have an <b>Axe</b> in your possession.\n\nWood can be used as <b>Fuel</b>, as part of many different blueprints and even as a sort of tinder if you have a knife sharp enough to cut <b>Shavings</b>.",木材は探検や森林地帯で見つけることができ、<b>斧</b>を持っている場合、直接手に入れることもできる。\n\n木は<b>燃料</b>として使ったり、色々な設計図に必要であったり、鋭いナイフを持っているなら削って<b>火つき</b>にしたりできる。,
GE_WoodCarving_OverrideTitle,Wood Carvings,木彫り,
GE_WoodCarving_OverrideDescription,Wood Carvings can be made from <b>Wood</b> provided you have enough <b>Woodworking Skill</b>.\n\nCarving Sculptures is a great source of <b>Entertainment</b> and if your skill is high enough you can produce some nice <b>Decorations</b> to display on your shelves and increase your <b>Comfort</b>. ,<b>木工のスキル</b>が足りていたら<b>木</b>から木彫りを作れる。\n\n木彫りを作るのはいい<b>エンターテイメント</b>になるし、スキルが足りるなら、棚に置く<b>快適さ</b>を上げる素敵な<b>飾り物</b>を作れる。,
GE_WoodShavings_OverrideDescription,"Drag a <b>Sharp Knife</b> onto Wood or use the right blueprint to create Shavings.\n\nShavings can be used as free <b>Tinder</b>, ideal for starting fires. \n\nMaking Shavings also doubles as a way to start training your <b>Woodworking</b> skills.",木の削りくずを作るには木に<b>鋭いナイフ</b>をドラッグしたり、作りたい物の設計図を使ったりする。\n\n木の削りくずは無料の<b>火つき</b>として使える。\n\n木の削りくずを作るのが<b>木工のスキル</b>を向上することにも使える。,
GE_WoundDressing_OverrideDescription,"Dressings can be used to <b>protect Open Wounds from infection</b> and help them heal faster.\n\nIf you don't have access to a standard sterile <b>Wound Dressing</b>, you can improvise one using a <b>medium-sized piece of Cloth.</b>\nIf available, you can also <b>add Ash to your Cloth</b> to sterilize it.\n\nIf Cloth is not an option, a dressing can also be crafted out of large Leaves, like the ones of the <b>Weevil Lily Plant</b>\n\nBe sure to <b>clean the wound with Water or Soap</b> before applying a dressing, and in case of excessive bleeding use a <b>Tourniquet</b> first.","包帯で<b>開いている傷をばい菌から守ったり</b>、治療を早くしたりできる。\n\n普通の滅菌<b>包帯</b>を持っていない場合は、<b>中サイズの布</b>を使ったらいい。\n灰を持っている場合、<b>灰を布に付ける</b>と滅菌できる。\n\n布を持っていない場合、<b>オオバセンボウ</b>の様な植物の大きい葉で包帯を作れる。\n\n
包帯を巻く前に、<b>水か石けん</b>で怪我を洗おう。大量出血の時は<b>止血帯</b>をつけよう。",
GE_W_Abrasion_OverrideDescription,"Minor scrapes and abrasions can easily happen when surviving in the wild.\n\nThey're not very dangerous, but it is still a good idea to <b>Clean them with Water, Honey, Lye or Soap</b> to make sure they don't get <b>infected</b>\n\nIt is also possible to apply a <b>Wound dressing</b> for protection and faster healing.",野生の所でサバイバルしているなら、軽いすり傷や切り傷ができる。\n\nあまり危険ではないけど、<b>水、蜂蜜、石けんか灰汁</b>で綺麗にしないと<b>ばい菌が感染</b>してしまう。\n\n<b>包帯</b>をつけたらより早く治ったり、守られたりする。,
GE_W_ArmLaceration_OverrideTitle,Arm Lacerations,腕の裂傷,
GE_W_ArmLaceration_OverrideDescription,"A deep cut with a serious risk of causing one to <b>Bleed Out</b> through one of the arm’s major arteries. \nIt also significantly reduces <b>Hand Dexterity</b> while it heals.\n\nMake sure to apply a <b>Tourniquet</b> to stop the bleeding, but make sure to replace it for some <b>dressing</b> once the blood loss is more under control.\n\nLacerations can also be closed with a <b>Threaded Needle</b> to accelerate their healing although this might require a bit of <b>Courage</b> to accomplish.","深い傷は、腕の主要な動脈から<b>出血</b>してしまうリスクがある。\n治している間は<b>手先の器用さ</b>が下がっちゃう。出血を止めるには<b>止血帯</b>をつけて、出血が落ち着いたら<b>包帯</b>に代えよう。\n\n裂傷は<b>糸を通した針</b>で縫うとより早く治る。しかし、縫うには<b>勇気</b>が必要。
",
GE_W_LegFracture_OverrideTitle,Bone Fractures,骨折,
GE_W_LegFracture_OverrideDescription,"Bone fractures most commonly occur when <b>falling from heights.</b>\n\nThey are a very painful wound that will <b>handicap your arms or legs for a long period of time.</b>\nSome basic tasks like <b>walking or crafting</b> can take a lot <b>more time</b> when you have a broken leg or arm.\n\nTo treat a fracture, the best thing to do is to <b>immobilize the limb with a Splint</b> until the bone heals. <b>Aloe Vera Gel</b> can be applied to the injury to alleviate some of the pain.",骨折は<b>高い所から落ちた</b>時にできる。\n\n凄く痛い怪我で、<b>長期的に腕や足が使いにくくなる。</b>\n腕や足が骨折している時は、<b>歩くことや物作り</b>の様な基本のタスクが普段より<b>時間がかかってしまう</b>。\n\n骨折を治療するには、骨が治るまで<b>副木で固定して</b>すればいい。怪我に<b>アロエベラジェル</b>を塗るとある程度の痛みをとる。,
GE_W_LegLaceration_OverrideDescription,"Encounters with <b>wild animals like Boars</b> can result in serious injuries.\nThe main risk with such deep cuts is <b>the bleeding:</b> if not contained it can <b>quickly be fatal.</b>\n\nThe first priority is to use a <b>Tourniquet</b> to stop the blood loss. Once it is under control though, remove the tourniquet to prevent <b>Nerve Damage to your limb.</b>\n\nNext step is to <b>clean the wound with Water, Lye, Honey or Soap</b> to prevent <b>Infection</b>, and finally to protect it with a <b>Wound dressing</b> until it heals.\nDuring that time, <b>walking will be difficult</b> and some tasks will take longer to complete.\n\nIf you have access to <b>Thread and a Needle</b>, it is recommended to <b>Stitch the Wound</b> to accelerate the healing process.",<b>イノシシの様な野生動物</b>と遭遇すると激しい怪我になることがある。\n深い傷の主なリスクは<b>出血</b>。早く治療しないと、<b>命に関わる問題</b>になってしまう。\n\nすぐに<b>止血帯</b>をつけて出血を止める。出血が落ち着いたら、<b>神経損傷</b>を防ぐために止血帯をとる。\n\n次に<b>水、灰汁、蜂蜜か石けん</b>で<b>ばい菌の感染</b>を防いで、最後に治るまで<b>包帯</b>をつける。\n治るまで待っている間は、<b>歩き辛くなって</b>、あるタスクを完了するのは時間がかかる。\n\n<b>糸と針</b>を持っている場合は、より早く治るように<b>傷を縫う</b>こともできる。,ここまで
GE_W_MacaqueBite_OverrideTitle,Macaque Bite,マカクザルの噛み跡,
GE_W_MacaqueBite_OverrideDescription,A wound caused by a Macaque's bite.\n\nThese animals don't have the cleanest of mouths so make sure to <b>Clean</b> the wounds as soon as possible and keep them <b>Protected</b> to prevent infection.,"マカクザルに噛まれてできた噛み跡。\n\nマカクザルの口は凄く汚いから、ばい菌が感染しないようにできるだけ早く怪我を<b>綺麗</b>にして、保護した方がいい。
",
GE_W_MinorLaceration_OverrideDescription,"Encounters with <b>Wild Animals</b> can result in minor open wounds.\n\nIn the case of a minor laceration, bleeding is usually not a concern.\n<b>Infection</b> however is still a very real threat, so make sure to <b>clean the wound</b> at least with <b>Water</b>, or even better with <b>Honey, Lye or Soap.</b>\n\nOnce the wound is cleaned, bandage it with a <b>Dressing</b> to protect it while it heals.\n\nIf you have access to <b>Thread and a Needle</b> and you're not afraid of the pain, you can also <b>Stitch the Wound</b> to help it heal faster.","<b>野生の動物</b>との遭遇は、小さい傷になることがある。\n\n
軽度の傷の場合は、出血は主な問題にはならない。\nでも、<b>ばい菌の感染</b>は非常に現実的な脅威だから、<b>怪我を</b>綺麗にした方がいい。最低限は<b>水</b>、またはもっと強い<b>蜂蜜、灰汁か石けんで</b>綺麗にした方がいい。\n\n怪我を消毒してから、<b>包帯</b>を巻こう。もし痛みが怖くなくて<b>糸と針</b>を持っていたら、早く治るように<b>傷を縫う</b>ことができる。",
GE_W_MonitorBite_OverrideTitle,Monitor Bite,大トカゲの噛み跡,
GE_W_MonitorBite_OverrideDescription,"An ugly wound caused by the bacteria-ridden bite of a <b>Monitor Lizard</b>.\n\nIf you're unfortunate to get one of these wounds, make sure to keep it <b>Clean and Protected</b> as it can very easily get infected.\nConsider taking something to boost your <b>Immune System</b> as the bacteria in the wound can make you very sick over time if you're not strong enough.",<b>大トカゲ</b>のばい菌だらけの口でできた噛み後。\n\nこの様な怪我ができたら、簡単にばい菌が感染するから<b>、綺麗にして、保護する</b>ことが必要。\nこのばい菌で酷い病気になることがあるから<b>免疫系</b>を強化するものを飲んだりしたらいい。,
GE_W_SharkBite_OverrideDescription,"While rare, <b>Shark Attacks</b> are still a threat in tropical waters, especially in larger <b>Bays or in the Open Seas</b>.\n\nA shark bite is a <b> serious wound</b>. Make sure to apply a <b>Tourniquet to stop the bleeding</b> as soon as possible.\n","珍しいけど、トロピカルな海で<b>サメの攻撃</b>を受けることがある。特に大きい<b>入江や公海</b>で起こってしまう。\n\n

サメの噛み後は<b>重傷</b>で、できるだけ早く<b>出血を止めるために止血帯を付けよう</b>。\n",
GE_W_SpiderBite_OverrideDescription,"Dangerous Spiders dwell in the jungles of tropical islands, and if you're not careful <b>walking bare feet or sleeping unprotected on the ground</b> you can get bitten.\n\nA Spider Bite can be quite painful, and it needs to be <b>cleaned and protected with a Dressing</b> to avoid risks of <b>Infection</b>, like other open wounds.\n\nThe best thing to do about them is to prevent them by protecting your feet from Spiders with <b>Shoes</b> and by <b>avoiding to sleep on the ground in the jungle</b>",危ないクモがトロピカル島のジャングルにはいる。<b>裸足、または足を保護していないままで</b>歩いたら噛まれる可能性がある。\n\nクモ刺されは結構痛いから、ばい菌が<b>感染</b>しないように<b>奇麗にして、包帯で保護</b>する必要がある。\n\n<b>ジャングルの地面で寝ないこと</b>と<b>靴を履くこと</b>でクモ刺されを防げる。,
GE_W_Sprain_OverrideTitle,Sprains,捻挫,
GE_W_Sprain_OverrideDescription,"Sprains to your <b>Wrists or Ankles</b> can easily happen when <b>falling from heights.</b>\n\nA sprained articulation can be a serious <b>handicap</b>, making some actions <b>take longer than they normally would.</b>\nA <b>Sprained Wrist</b> will make all manual tasks harder to perform, while a <b>Sprained Ankle</b> will make walking a lot more difficult.\n\nTo treat a Sprain, the best thing to do is to immobilize the limb with a <b>Splint</b> until it is healed.\nIn the meantime, applying <b>Aloe Vera Gel</b> to the injury can help soothe the pain.",<b>高いところから落ちる時</b>、<b>手首や足首</b>の捻挫ができやすい。\n\n手足の捻挫は<b>障害</b>となって、ある行動が<b>普通より時間がかかってしまう。</b>\n<b>手首の捻挫</b>はあらゆる手作業を困難にし、<b>足首の捻挫は</b>歩くことを難しくする。\n\n捻挫を治すには、治るまで<b>副木</b>で固定するのが一番である。\n待っている間は<b>アロエベラジェル</b>を怪我に塗ったら痛みが少し収まる。,
GE_Yam_OverrideTitle,Yam,ヤム,
GE_Yam_OverrideDescription,"These toxic tubers can be found in the island's <b>Jungles</b>.\nThey can be made edible by cutting them, soaking them in any water (salt, fresh or unsafe) and then boiling them.\n\nThey last longer if unprocessed, are very nutritious and can be used for multiped <b>Cooking Recipes</b>, making them a very good staple food.",<b>ジャングル</b>で見つけられる毒が入っている塊茎。\n食べられるようにするには、海水、清水か汚い水に浸してから煮る。\n\n栄養豊富で、色々な<b>料理</b>に使えて、加工しない方が長く保存できるため安定した主食になる。,
GE_YamCurry_OverrideDescription,"A tasty and filling dish made in a <b>Cooking Pot.</b>\n\nTake <b>Boiled Yam and chilli</b>, add some <b>Oil or Fat</b> and let it cook on the <b>Stove for 45min.</b>\n\nThe yam makes it a good staple meal, and the chilli adds a bit of spice!",<b>鍋で</b>作るおいしくて食べ応えのある料理。\n\n<b>茹でたヤムと唐辛子</b>と<b>オイルか脂肪</b>を<b>ストーブで45分焼く</b>。\n\n主食のヤムと唐辛子の辛さで完璧な料理になる！,
GE_YamJam_OverrideTitle,Yam Jam,ヤムジャム,
GE_YamJam_OverrideDescription,"A delicious and rich jam made of boiled <b>Yam, Sugar, Coconut Milk and Oil or Fat</b>.\n\nIt lasts for a good amount of time and can be spread over sago flatbread for a tasty breakfast meal. ",<b>ヤム、砂糖、ココナッツミルクとオイルか脂肪</b>でできる美味しくて濃厚なジャム。\n\n長く保存でき、サゴのフラットブレッドに塗ったら美味しい朝ごはんになる。,
journal_Index_PageTitle,JOURNAL - INDEX,ジャーナル,
journal_Index_Sections[0].Entries[0].Title,TO DO LIST,タスクリスト,
journal_Index_Sections[0].Entries[1].Title,ISLAND EXPLORATION,島の探検,
journal_IslandEscape_PageTitle,TO DO LIST - ISLAND ESCAPE,タスクリスト―島の脱出,
journal_IslandEscape_Sections[0].Entries[0].Title,Build a Raft,いかだを作る,
journal_IslandEscape_Sections[0].Entries[0].Content,To escape the island and get back to civilization.,この島を出て社会に帰るためのいかだ。,
journal_IslandEscape_Sections[0].Entries[1].Title,Fill a Chest with Supplies,補給箱はサプライでいっぱい。,
journal_IslandEscape_Sections[0].Entries[1].Content,To ensure your survival during the trip.,旅の間の生存を確保するために。,
journal_IslandEscape_Sections[0].Entries[2].Title,Summon the Courage,勇気を振り絞る,
journal_IslandEscape_Sections[0].Entries[2].Content,To leave the island on your raft.,いかだで島を離れる,
journal_IslandExploration_PageTitle,JOURNAL - ISLAND EXPLORATION,ジャーナル：島の探検,
journal_IslandExploration_Sections[0].Entries[0].Title,Explore the Beach,ビーチの探検,
journal_IslandExploration_Sections[0].Entries[1].Title,Explore the Jungle Outskirts,ジャングル周辺の探検,
journal_IslandExploration_Sections[0].Entries[2].Title,Explore the Rocks,岩場の探検,
journal_IslandHome_PageTitle,TO DO LIST - ISLAND HOME,タスクリスト：島の家,
journal_IslandHome_Sections[0].Entries[0].Title,Build a Mud Hut,泥の小屋の建設,
journal_IslandHome_Sections[0].Entries[0].Content,to have a proper home that offers protection from the elements.,天気などを防ぐちゃんとした家を建てること,
journal_IslandHome_Sections[0].Entries[1].Title,Furnish your Home,家に家具を置くこと,
journal_IslandHome_Sections[0].Entries[1].Content,To get a proper kitchen and a comfortable bed.,キッチンとベッドを作ること,
journal_IslandHome_Sections[0].Entries[2].Title,Secure Food and Drink,食べ物と飲み物を見つけること,
journal_IslandHome_Sections[0].Entries[2].Content,by building fish traps and a water reservoir.,魚の罠と貯水槽を作ること,
journal_IslandHomeOld_PageTitle,TO DO LIST - ISLAND HOME,タスクリスト：島の家,
journal_IslandHomeOld_Sections[0].Entries[0].Title,Build a Mud Hut,泥の小屋を建てること,
journal_IslandHomeOld_Sections[0].Entries[0].Content,I think it's about time I built myself a more comfortable shelter.,そろそろ快適なシェルターを建てよう。,
journal_IslandHomeOld_Sections[0].Entries[1].Title,Build a Hammock,ハンモックを作ろう,
journal_IslandHomeOld_Sections[0].Entries[1].Content,"I could build a more comfortable bed, should help with my back pain.",腰痛を防ぐ快適なベッドを作った方がいい。,
journal_IslandHomeOld_Sections[0].Entries[2].Title,Build a Stove,かまどを作る,
journal_IslandHomeOld_Sections[0].Entries[2].Content,"I could use clay to build myself a proper kitchen here,",粘土でちゃんとしたキッチンを作ろうかな。,
journal_ToDoList1_PageTitle,TO DO LIST 1 - THE BASICS,タスクリスト１：基本,
journal_ToDoList1_Sections[0].Entries[0].Title,Explore the Beach,ビーチの探検,
journal_ToDoList1_Sections[0].Entries[0].Content,To find new locations and resources.,新しいエリアと資源を見つけること,
journal_ToDoList1_Sections[0].Entries[1].Title,Sharpen a Stone,石を研ぐこと,
journal_ToDoList1_Sections[0].Entries[1].Content,To use it as a cutting tool.,切る工具として使うため。,
journal_ToDoList1_Sections[0].Entries[2].Title,Eat and Drink from a Coconut,ココナッツから飲んだり、食べたりすること,
journal_ToDoList1_Sections[0].Entries[2].Content,Drill a hole to drink or you'll spill the water.,水を溢さないように穴を開けて飲もう。,
journal_ToDoList2_PageTitle,TO DO LIST 2 - FIRE AND WOOD,タスクリスト２：火と木,
journal_ToDoList2_Sections[0].Entries[0].Title,Craft a Hand Drill,火おこし器を作ること,
journal_ToDoList2_Sections[0].Entries[0].Content,To light campfires with. Use it on dry leaves once the campfire is placed.,キャンプファイヤーをつけるための道具。キャンプファイヤーを置いてから、乾いた葉に使おう。,
journal_ToDoList2_Sections[0].Entries[1].Title,Make a Campfire,キャンプファイヤーを作ること,
journal_ToDoList2_Sections[0].Entries[1].Content,To get light at night and a place to cook your food.,食べ物を用意できる火。夜に光源にもなる。,
journal_ToDoList2_Sections[0].Entries[2].Title,Craft a Stone Axe,石の斧を作ること,
journal_ToDoList2_Sections[0].Entries[2].Content,To get wood more reliably and chop down trees.,簡単に木を倒したり、木を手に入れたりできる。,
journal_ToDoList3_PageTitle,TO DO LIST 3 - FOOD AND SHELTER,タスクリスト３：食事とシェルター,
journal_ToDoList3_Sections[0].Entries[0].Title,Cook a Fish,魚を焼くこと,
journal_ToDoList3_Sections[0].Entries[0].Content,To have a proper meal by the fire. Catch it with a spear or a fishing rod.,火の近くで食事すること。槍や釣り竿で魚を捕まえよう。,
journal_ToDoList3_Sections[0].Entries[1].Title,Build a Shelter,シェルターを建てること,
journal_ToDoList3_Sections[0].Entries[1].Content,To rest better during the night. ,夜間、よりよく休むために。,
journal_ToDoList3_Sections[0].Entries[2].Title,Explore the Jungle,ジャングルを探検すること,
journal_ToDoList3_Sections[0].Entries[2].Content,To find new locations and resources.,新しい場所と資源を見つけよう。,
journal_ToDoList4_PageTitle,TO DO LIST 4 - QUALITY OF LIFE,タスクリスト：生活の質の改善,
journal_ToDoList4_Sections[0].Entries[0].Title,Make a Sack,袋を作る,
journal_ToDoList4_Sections[0].Entries[0].Content,To make it easier to carry things around.,より簡単に物を運べるようになる。,
journal_ToDoList4_Sections[0].Entries[1].Title,Explore the Wetlands,湿地を探検すること,
journal_ToDoList4_Sections[0].Entries[1].Content,To find sources of water and new resources.,資源と水の源を探そう。,
journal_ToDoList4_Sections[0].Entries[2].Title,Make a Clay Vase,粘土の壺を作る,
journal_ToDoList4_Sections[0].Entries[2].Content,To store water more reliably.,水を安定に保つため。,
journal_ToDoList66_PageTitle,JOURNAL - ADVANCED COOKING,ジャーナル：料理（上級）,
journal_ToDoList66_Sections[0].Entries[0].Title,Prepare Coconut Milk with Fish,ココナッツと魚の食事を用意すること,
journal_ToDoList66_Sections[0].Entries[0].Content,I need something tastier and more elaborate. I'm tired of eating the same food every day.,もっと美味しくて手の込んだものが欲しい。毎日同じものを食べるのは飽きた。,
journal_ToDoList66_Sections[0].Entries[1].Title,Cook a Sago Cake,サゴのケーキを焼くこと,
journal_ToDoList66_Sections[0].Entries[1].Content,I would like to try cooking something more advanced.,もっと高度な料理にも挑戦してみたい。,
journal_ToDoList66_Sections[0].Entries[2].Title,Smoke Meat,肉を燻製することで,
journal_ToDoList66_Sections[0].Entries[2].Content,If I could hunt a boar and smoke it on my stove it would be great.,イノシシを狩って燻製出来たらいいな・・・。,
journal_ToDoListOLD_PageTitle,TO DO LIST - ISLAND ESCAPE,タスクリスト：島の脱出して、社会に帰ること,
journal_ToDoListOLD_Sections[0].Entries[0].Title,Craft a Loom,織機を作る,
journal_ToDoListOLD_Sections[0].Entries[0].Content,Should allow me to make cloth for sails and more.,帆などの為の布を作る為の器,
